sum_lev,region,division,state_fips,county_num,state,county,pop
40,3,6,1,0,Alabama,Alabama,4903185
50,3,6,1,1,Alabama,Autauga County,55869
50,3,6,1,3,Alabama,Baldwin County,223234
50,3,6,1,5,Alabama,Barbour County,24686
50,3,6,1,7,Alabama,Bibb County,22394
50,3,6,1,9,Alabama,Blount County,57826
50,3,6,1,11,Alabama,Bullock County,10101
50,3,6,1,13,Alabama,Butler County,19448
50,3,6,1,15,Alabama,Calhoun County,113605
50,3,6,1,17,Alabama,Chambers County,33254
50,3,6,1,19,Alabama,Cherokee County,26196
50,3,6,1,21,Alabama,Chilton County,44428
50,3,6,1,23,Alabama,Choctaw County,12589
50,3,6,1,25,Alabama,Clarke County,23622
50,3,6,1,27,Alabama,Clay County,13235
50,3,6,1,29,Alabama,Cleburne County,14910
50,3,6,1,31,Alabama,Coffee County,52342
50,3,6,1,33,Alabama,Colbert County,55241
50,3,6,1,35,Alabama,Conecuh County,12067
50,3,6,1,37,Alabama,Coosa County,10663
50,3,6,1,39,Alabama,Covington County,37049
50,3,6,1,41,Alabama,Crenshaw County,13772
50,3,6,1,43,Alabama,Cullman County,83768
50,3,6,1,45,Alabama,Dale County,49172
50,3,6,1,47,Alabama,Dallas County,37196
50,3,6,1,49,Alabama,DeKalb County,71513
50,3,6,1,51,Alabama,Elmore County,81209
50,3,6,1,53,Alabama,Escambia County,36633
50,3,6,1,55,Alabama,Etowah County,102268
50,3,6,1,57,Alabama,Fayette County,16302
50,3,6,1,59,Alabama,Franklin County,31362
50,3,6,1,61,Alabama,Geneva County,26271
50,3,6,1,63,Alabama,Greene County,8111
50,3,6,1,65,Alabama,Hale County,14651
50,3,6,1,67,Alabama,Henry County,17205
50,3,6,1,69,Alabama,Houston County,105882
50,3,6,1,71,Alabama,Jackson County,51626
50,3,6,1,73,Alabama,Jefferson County,658573
50,3,6,1,75,Alabama,Lamar County,13805
50,3,6,1,77,Alabama,Lauderdale County,92729
50,3,6,1,79,Alabama,Lawrence County,32924
50,3,6,1,81,Alabama,Lee County,164542
50,3,6,1,83,Alabama,Limestone County,98915
50,3,6,1,85,Alabama,Lowndes County,9726
50,3,6,1,87,Alabama,Macon County,18068
50,3,6,1,89,Alabama,Madison County,372909
50,3,6,1,91,Alabama,Marengo County,18863
50,3,6,1,93,Alabama,Marion County,29709
50,3,6,1,95,Alabama,Marshall County,96774
50,3,6,1,97,Alabama,Mobile County,413210
50,3,6,1,99,Alabama,Monroe County,20733
50,3,6,1,101,Alabama,Montgomery County,226486
50,3,6,1,103,Alabama,Morgan County,119679
50,3,6,1,105,Alabama,Perry County,8923
50,3,6,1,107,Alabama,Pickens County,19930
50,3,6,1,109,Alabama,Pike County,33114
50,3,6,1,111,Alabama,Randolph County,22722
50,3,6,1,113,Alabama,Russell County,57961
50,3,6,1,115,Alabama,St. Clair County,89512
50,3,6,1,117,Alabama,Shelby County,217702
50,3,6,1,119,Alabama,Sumter County,12427
50,3,6,1,121,Alabama,Talladega County,79978
50,3,6,1,123,Alabama,Tallapoosa County,40367
50,3,6,1,125,Alabama,Tuscaloosa County,209355
50,3,6,1,127,Alabama,Walker County,63521
50,3,6,1,129,Alabama,Washington County,16326
50,3,6,1,131,Alabama,Wilcox County,10373
50,3,6,1,133,Alabama,Winston County,23629
40,4,9,2,0,Alaska,Alaska,731545
50,4,9,2,13,Alaska,Aleutians East Borough,3337
50,4,9,2,16,Alaska,Aleutians West Census Area,5634
50,4,9,2,20,Alaska,Anchorage Municipality,288000
50,4,9,2,50,Alaska,Bethel Census Area,18386
50,4,9,2,60,Alaska,Bristol Bay Borough,836
50,4,9,2,68,Alaska,Denali Borough,2097
50,4,9,2,70,Alaska,Dillingham Census Area,4916
50,4,9,2,90,Alaska,Fairbanks North Star Borough,96849
50,4,9,2,100,Alaska,Haines Borough,2530
50,4,9,2,105,Alaska,Hoonah-Angoon Census Area,2148
50,4,9,2,110,Alaska,Juneau City and Borough,31974
50,4,9,2,122,Alaska,Kenai Peninsula Borough,58708
50,4,9,2,130,Alaska,Ketchikan Gateway Borough,13901
50,4,9,2,150,Alaska,Kodiak Island Borough,12998
50,4,9,2,158,Alaska,Kusilvak Census Area,8314
50,4,9,2,164,Alaska,Lake and Peninsula Borough,1592
50,4,9,2,170,Alaska,Matanuska-Susitna Borough,108317
50,4,9,2,180,Alaska,Nome Census Area,10004
50,4,9,2,185,Alaska,North Slope Borough,9832
50,4,9,2,188,Alaska,Northwest Arctic Borough,7621
50,4,9,2,195,Alaska,Petersburg Borough,3266
50,4,9,2,198,Alaska,Prince of Wales-Hyder Census Area,6203
50,4,9,2,220,Alaska,Sitka City and Borough,8493
50,4,9,2,230,Alaska,Skagway Municipality,1183
50,4,9,2,240,Alaska,Southeast Fairbanks Census Area,6893
50,4,9,2,261,Alaska,Valdez-Cordova Census Area,9202
50,4,9,2,275,Alaska,Wrangell City and Borough,2502
50,4,9,2,282,Alaska,Yakutat City and Borough,579
50,4,9,2,290,Alaska,Yukon-Koyukuk Census Area,5230
40,4,8,4,0,Arizona,Arizona,7278717
50,4,8,4,1,Arizona,Apache County,71887
50,4,8,4,3,Arizona,Cochise County,125922
50,4,8,4,5,Arizona,Coconino County,143476
50,4,8,4,7,Arizona,Gila County,54018
50,4,8,4,9,Arizona,Graham County,38837
50,4,8,4,11,Arizona,Greenlee County,9498
50,4,8,4,12,Arizona,La Paz County,21108
50,4,8,4,13,Arizona,Maricopa County,4485414
50,4,8,4,15,Arizona,Mohave County,212181
50,4,8,4,17,Arizona,Navajo County,110924
50,4,8,4,19,Arizona,Pima County,1047279
50,4,8,4,21,Arizona,Pinal County,462789
50,4,8,4,23,Arizona,Santa Cruz County,46498
50,4,8,4,25,Arizona,Yavapai County,235099
50,4,8,4,27,Arizona,Yuma County,213787
40,3,7,5,0,Arkansas,Arkansas,3017804
50,3,7,5,1,Arkansas,Arkansas County,17486
50,3,7,5,3,Arkansas,Ashley County,19657
50,3,7,5,5,Arkansas,Baxter County,41932
50,3,7,5,7,Arkansas,Benton County,279141
50,3,7,5,9,Arkansas,Boone County,37432
50,3,7,5,11,Arkansas,Bradley County,10763
50,3,7,5,13,Arkansas,Calhoun County,5189
50,3,7,5,15,Arkansas,Carroll County,28380
50,3,7,5,17,Arkansas,Chicot County,10118
50,3,7,5,19,Arkansas,Clark County,22320
50,3,7,5,21,Arkansas,Clay County,14551
50,3,7,5,23,Arkansas,Cleburne County,24919
50,3,7,5,25,Arkansas,Cleveland County,7956
50,3,7,5,27,Arkansas,Columbia County,23457
50,3,7,5,29,Arkansas,Conway County,20846
50,3,7,5,31,Arkansas,Craighead County,110332
50,3,7,5,33,Arkansas,Crawford County,63257
50,3,7,5,35,Arkansas,Crittenden County,47955
50,3,7,5,37,Arkansas,Cross County,16419
50,3,7,5,39,Arkansas,Dallas County,7009
50,3,7,5,41,Arkansas,Desha County,11361
50,3,7,5,43,Arkansas,Drew County,18219
50,3,7,5,45,Arkansas,Faulkner County,126007
50,3,7,5,47,Arkansas,Franklin County,17715
50,3,7,5,49,Arkansas,Fulton County,12477
50,3,7,5,51,Arkansas,Garland County,99386
50,3,7,5,53,Arkansas,Grant County,18265
50,3,7,5,55,Arkansas,Greene County,45325
50,3,7,5,57,Arkansas,Hempstead County,21532
50,3,7,5,59,Arkansas,Hot Spring County,33771
50,3,7,5,61,Arkansas,Howard County,13202
50,3,7,5,63,Arkansas,Independence County,37825
50,3,7,5,65,Arkansas,Izard County,13629
50,3,7,5,67,Arkansas,Jackson County,16719
50,3,7,5,69,Arkansas,Jefferson County,66824
50,3,7,5,71,Arkansas,Johnson County,26578
50,3,7,5,73,Arkansas,Lafayette County,6624
50,3,7,5,75,Arkansas,Lawrence County,16406
50,3,7,5,77,Arkansas,Lee County,8857
50,3,7,5,79,Arkansas,Lincoln County,13024
50,3,7,5,81,Arkansas,Little River County,12259
50,3,7,5,83,Arkansas,Logan County,21466
50,3,7,5,85,Arkansas,Lonoke County,73309
50,3,7,5,87,Arkansas,Madison County,16576
50,3,7,5,89,Arkansas,Marion County,16694
50,3,7,5,91,Arkansas,Miller County,43257
50,3,7,5,93,Arkansas,Mississippi County,40651
50,3,7,5,95,Arkansas,Monroe County,6701
50,3,7,5,97,Arkansas,Montgomery County,8986
50,3,7,5,99,Arkansas,Nevada County,8252
50,3,7,5,101,Arkansas,Newton County,7753
50,3,7,5,103,Arkansas,Ouachita County,23382
50,3,7,5,105,Arkansas,Perry County,10455
50,3,7,5,107,Arkansas,Phillips County,17782
50,3,7,5,109,Arkansas,Pike County,10718
50,3,7,5,111,Arkansas,Poinsett County,23528
50,3,7,5,113,Arkansas,Polk County,19964
50,3,7,5,115,Arkansas,Pope County,64072
50,3,7,5,117,Arkansas,Prairie County,8062
50,3,7,5,119,Arkansas,Pulaski County,391911
50,3,7,5,121,Arkansas,Randolph County,17958
50,3,7,5,123,Arkansas,St. Francis County,24994
50,3,7,5,125,Arkansas,Saline County,122437
50,3,7,5,127,Arkansas,Scott County,10281
50,3,7,5,129,Arkansas,Searcy County,7881
50,3,7,5,131,Arkansas,Sebastian County,127827
50,3,7,5,133,Arkansas,Sevier County,17007
50,3,7,5,135,Arkansas,Sharp County,17442
50,3,7,5,137,Arkansas,Stone County,12506
50,3,7,5,139,Arkansas,Union County,38682
50,3,7,5,141,Arkansas,Van Buren County,16545
50,3,7,5,143,Arkansas,Washington County,239187
50,3,7,5,145,Arkansas,White County,78753
50,3,7,5,147,Arkansas,Woodruff County,6320
50,3,7,5,149,Arkansas,Yell County,21341
40,4,9,6,0,California,California,39512223
50,4,9,6,1,California,Alameda County,1671329
50,4,9,6,3,California,Alpine County,1129
50,4,9,6,5,California,Amador County,39752
50,4,9,6,7,California,Butte County,219186
50,4,9,6,9,California,Calaveras County,45905
50,4,9,6,11,California,Colusa County,21547
50,4,9,6,13,California,Contra Costa County,1153526
50,4,9,6,15,California,Del Norte County,27812
50,4,9,6,17,California,El Dorado County,192843
50,4,9,6,19,California,Fresno County,999101
50,4,9,6,21,California,Glenn County,28393
50,4,9,6,23,California,Humboldt County,135558
50,4,9,6,25,California,Imperial County,181215
50,4,9,6,27,California,Inyo County,18039
50,4,9,6,29,California,Kern County,900202
50,4,9,6,31,California,Kings County,152940
50,4,9,6,33,California,Lake County,64386
50,4,9,6,35,California,Lassen County,30573
50,4,9,6,37,California,Los Angeles County,10039107
50,4,9,6,39,California,Madera County,157327
50,4,9,6,41,California,Marin County,258826
50,4,9,6,43,California,Mariposa County,17203
50,4,9,6,45,California,Mendocino County,86749
50,4,9,6,47,California,Merced County,277680
50,4,9,6,49,California,Modoc County,8841
50,4,9,6,51,California,Mono County,14444
50,4,9,6,53,California,Monterey County,434061
50,4,9,6,55,California,Napa County,137744
50,4,9,6,57,California,Nevada County,99755
50,4,9,6,59,California,Orange County,3175692
50,4,9,6,61,California,Placer County,398329
50,4,9,6,63,California,Plumas County,18807
50,4,9,6,65,California,Riverside County,2470546
50,4,9,6,67,California,Sacramento County,1552058
50,4,9,6,69,California,San Benito County,62808
50,4,9,6,71,California,San Bernardino County,2180085
50,4,9,6,73,California,San Diego County,3338330
50,4,9,6,75,California,San Francisco County,881549
50,4,9,6,77,California,San Joaquin County,762148
50,4,9,6,79,California,San Luis Obispo County,283111
50,4,9,6,81,California,San Mateo County,766573
50,4,9,6,83,California,Santa Barbara County,446499
50,4,9,6,85,California,Santa Clara County,1927852
50,4,9,6,87,California,Santa Cruz County,273213
50,4,9,6,89,California,Shasta County,180080
50,4,9,6,91,California,Sierra County,3005
50,4,9,6,93,California,Siskiyou County,43539
50,4,9,6,95,California,Solano County,447643
50,4,9,6,97,California,Sonoma County,494336
50,4,9,6,99,California,Stanislaus County,550660
50,4,9,6,101,California,Sutter County,96971
50,4,9,6,103,California,Tehama County,65084
50,4,9,6,105,California,Trinity County,12285
50,4,9,6,107,California,Tulare County,466195
50,4,9,6,109,California,Tuolumne County,54478
50,4,9,6,111,California,Ventura County,846006
50,4,9,6,113,California,Yolo County,220500
50,4,9,6,115,California,Yuba County,78668
40,4,8,8,0,Colorado,Colorado,5758736
50,4,8,8,1,Colorado,Adams County,517421
50,4,8,8,3,Colorado,Alamosa County,16233
50,4,8,8,5,Colorado,Arapahoe County,656590
50,4,8,8,7,Colorado,Archuleta County,14029
50,4,8,8,9,Colorado,Baca County,3581
50,4,8,8,11,Colorado,Bent County,5577
50,4,8,8,13,Colorado,Boulder County,326196
50,4,8,8,14,Colorado,Broomfield County,70465
50,4,8,8,15,Colorado,Chaffee County,20356
50,4,8,8,17,Colorado,Cheyenne County,1831
50,4,8,8,19,Colorado,Clear Creek County,9700
50,4,8,8,21,Colorado,Conejos County,8205
50,4,8,8,23,Colorado,Costilla County,3887
50,4,8,8,25,Colorado,Crowley County,6061
50,4,8,8,27,Colorado,Custer County,5068
50,4,8,8,29,Colorado,Delta County,31162
50,4,8,8,31,Colorado,Denver County,727211
50,4,8,8,33,Colorado,Dolores County,2055
50,4,8,8,35,Colorado,Douglas County,351154
50,4,8,8,37,Colorado,Eagle County,55127
50,4,8,8,39,Colorado,Elbert County,26729
50,4,8,8,41,Colorado,El Paso County,720403
50,4,8,8,43,Colorado,Fremont County,47839
50,4,8,8,45,Colorado,Garfield County,60061
50,4,8,8,47,Colorado,Gilpin County,6243
50,4,8,8,49,Colorado,Grand County,15734
50,4,8,8,51,Colorado,Gunnison County,17462
50,4,8,8,53,Colorado,Hinsdale County,820
50,4,8,8,55,Colorado,Huerfano County,6897
50,4,8,8,57,Colorado,Jackson County,1392
50,4,8,8,59,Colorado,Jefferson County,582881
50,4,8,8,61,Colorado,Kiowa County,1406
50,4,8,8,63,Colorado,Kit Carson County,7097
50,4,8,8,65,Colorado,Lake County,8127
50,4,8,8,67,Colorado,La Plata County,56221
50,4,8,8,69,Colorado,Larimer County,356899
50,4,8,8,71,Colorado,Las Animas County,14506
50,4,8,8,73,Colorado,Lincoln County,5701
50,4,8,8,75,Colorado,Logan County,22409
50,4,8,8,77,Colorado,Mesa County,154210
50,4,8,8,79,Colorado,Mineral County,769
50,4,8,8,81,Colorado,Moffat County,13283
50,4,8,8,83,Colorado,Montezuma County,26183
50,4,8,8,85,Colorado,Montrose County,42758
50,4,8,8,87,Colorado,Morgan County,29068
50,4,8,8,89,Colorado,Otero County,18278
50,4,8,8,91,Colorado,Ouray County,4952
50,4,8,8,93,Colorado,Park County,18845
50,4,8,8,95,Colorado,Phillips County,4265
50,4,8,8,97,Colorado,Pitkin County,17767
50,4,8,8,99,Colorado,Prowers County,12172
50,4,8,8,101,Colorado,Pueblo County,168424
50,4,8,8,103,Colorado,Rio Blanco County,6324
50,4,8,8,105,Colorado,Rio Grande County,11267
50,4,8,8,107,Colorado,Routt County,25638
50,4,8,8,109,Colorado,Saguache County,6824
50,4,8,8,111,Colorado,San Juan County,728
50,4,8,8,113,Colorado,San Miguel County,8179
50,4,8,8,115,Colorado,Sedgwick County,2248
50,4,8,8,117,Colorado,Summit County,31011
50,4,8,8,119,Colorado,Teller County,25388
50,4,8,8,121,Colorado,Washington County,4908
50,4,8,8,123,Colorado,Weld County,324492
50,4,8,8,125,Colorado,Yuma County,10019
40,1,1,9,0,Connecticut,Connecticut,3565287
50,1,1,9,1,Connecticut,Fairfield County,943332
50,1,1,9,3,Connecticut,Hartford County,891720
50,1,1,9,5,Connecticut,Litchfield County,180333
50,1,1,9,7,Connecticut,Middlesex County,162436
50,1,1,9,9,Connecticut,New Haven County,854757
50,1,1,9,11,Connecticut,New London County,265206
50,1,1,9,13,Connecticut,Tolland County,150721
50,1,1,9,15,Connecticut,Windham County,116782
40,3,5,10,0,Delaware,Delaware,973764
50,3,5,10,1,Delaware,Kent County,180786
50,3,5,10,3,Delaware,New Castle County,558753
50,3,5,10,5,Delaware,Sussex County,234225
40,3,5,11,0,District of Columbia,District of Columbia,705749
50,3,5,11,1,District of Columbia,District of Columbia,705749
40,3,5,12,0,Florida,Florida,21477737
50,3,5,12,1,Florida,Alachua County,269043
50,3,5,12,3,Florida,Baker County,29210
50,3,5,12,5,Florida,Bay County,174705
50,3,5,12,7,Florida,Bradford County,28201
50,3,5,12,9,Florida,Brevard County,601942
50,3,5,12,11,Florida,Broward County,1952778
50,3,5,12,13,Florida,Calhoun County,14105
50,3,5,12,15,Florida,Charlotte County,188910
50,3,5,12,17,Florida,Citrus County,149657
50,3,5,12,19,Florida,Clay County,219252
50,3,5,12,21,Florida,Collier County,384902
50,3,5,12,23,Florida,Columbia County,71686
50,3,5,12,27,Florida,DeSoto County,38001
50,3,5,12,29,Florida,Dixie County,16826
50,3,5,12,31,Florida,Duval County,957755
50,3,5,12,33,Florida,Escambia County,318316
50,3,5,12,35,Florida,Flagler County,115081
50,3,5,12,37,Florida,Franklin County,12125
50,3,5,12,39,Florida,Gadsden County,45660
50,3,5,12,41,Florida,Gilchrist County,18582
50,3,5,12,43,Florida,Glades County,13811
50,3,5,12,45,Florida,Gulf County,13639
50,3,5,12,47,Florida,Hamilton County,14428
50,3,5,12,49,Florida,Hardee County,26937
50,3,5,12,51,Florida,Hendry County,42022
50,3,5,12,53,Florida,Hernando County,193920
50,3,5,12,55,Florida,Highlands County,106221
50,3,5,12,57,Florida,Hillsborough County,1471968
50,3,5,12,59,Florida,Holmes County,19617
50,3,5,12,61,Florida,Indian River County,159923
50,3,5,12,63,Florida,Jackson County,46414
50,3,5,12,65,Florida,Jefferson County,14246
50,3,5,12,67,Florida,Lafayette County,8422
50,3,5,12,69,Florida,Lake County,367118
50,3,5,12,71,Florida,Lee County,770577
50,3,5,12,73,Florida,Leon County,293582
50,3,5,12,75,Florida,Levy County,41503
50,3,5,12,77,Florida,Liberty County,8354
50,3,5,12,79,Florida,Madison County,18493
50,3,5,12,81,Florida,Manatee County,403253
50,3,5,12,83,Florida,Marion County,365579
50,3,5,12,85,Florida,Martin County,161000
50,3,5,12,86,Florida,Miami-Dade County,2716940
50,3,5,12,87,Florida,Monroe County,74228
50,3,5,12,89,Florida,Nassau County,88625
50,3,5,12,91,Florida,Okaloosa County,210738
50,3,5,12,93,Florida,Okeechobee County,42168
50,3,5,12,95,Florida,Orange County,1393452
50,3,5,12,97,Florida,Osceola County,375751
50,3,5,12,99,Florida,Palm Beach County,1496770
50,3,5,12,101,Florida,Pasco County,553947
50,3,5,12,103,Florida,Pinellas County,974996
50,3,5,12,105,Florida,Polk County,724777
50,3,5,12,107,Florida,Putnam County,74521
50,3,5,12,109,Florida,St. Johns County,264672
50,3,5,12,111,Florida,St. Lucie County,328297
50,3,5,12,113,Florida,Santa Rosa County,184313
50,3,5,12,115,Florida,Sarasota County,433742
50,3,5,12,117,Florida,Seminole County,471826
50,3,5,12,119,Florida,Sumter County,132420
50,3,5,12,121,Florida,Suwannee County,44417
50,3,5,12,123,Florida,Taylor County,21569
50,3,5,12,125,Florida,Union County,15237
50,3,5,12,127,Florida,Volusia County,553284
50,3,5,12,129,Florida,Wakulla County,33739
50,3,5,12,131,Florida,Walton County,74071
50,3,5,12,133,Florida,Washington County,25473
40,3,5,13,0,Georgia,Georgia,10617423
50,3,5,13,1,Georgia,Appling County,18386
50,3,5,13,3,Georgia,Atkinson County,8165
50,3,5,13,5,Georgia,Bacon County,11164
50,3,5,13,7,Georgia,Baker County,3038
50,3,5,13,9,Georgia,Baldwin County,44890
50,3,5,13,11,Georgia,Banks County,19234
50,3,5,13,13,Georgia,Barrow County,83240
50,3,5,13,15,Georgia,Bartow County,107738
50,3,5,13,17,Georgia,Ben Hill County,16700
50,3,5,13,19,Georgia,Berrien County,19397
50,3,5,13,21,Georgia,Bibb County,153159
50,3,5,13,23,Georgia,Bleckley County,12873
50,3,5,13,25,Georgia,Brantley County,19109
50,3,5,13,27,Georgia,Brooks County,15457
50,3,5,13,29,Georgia,Bryan County,39627
50,3,5,13,31,Georgia,Bulloch County,79608
50,3,5,13,33,Georgia,Burke County,22383
50,3,5,13,35,Georgia,Butts County,24936
50,3,5,13,37,Georgia,Calhoun County,6189
50,3,5,13,39,Georgia,Camden County,54666
50,3,5,13,43,Georgia,Candler County,10803
50,3,5,13,45,Georgia,Carroll County,119992
50,3,5,13,47,Georgia,Catoosa County,67580
50,3,5,13,49,Georgia,Charlton County,13392
50,3,5,13,51,Georgia,Chatham County,289430
50,3,5,13,53,Georgia,Chattahoochee County,10907
50,3,5,13,55,Georgia,Chattooga County,24789
50,3,5,13,57,Georgia,Cherokee County,258773
50,3,5,13,59,Georgia,Clarke County,128331
50,3,5,13,61,Georgia,Clay County,2834
50,3,5,13,63,Georgia,Clayton County,292256
50,3,5,13,65,Georgia,Clinch County,6618
50,3,5,13,67,Georgia,Cobb County,760141
50,3,5,13,69,Georgia,Coffee County,43273
50,3,5,13,71,Georgia,Colquitt County,45600
50,3,5,13,73,Georgia,Columbia County,156714
50,3,5,13,75,Georgia,Cook County,17270
50,3,5,13,77,Georgia,Coweta County,148509
50,3,5,13,79,Georgia,Crawford County,12404
50,3,5,13,81,Georgia,Crisp County,22372
50,3,5,13,83,Georgia,Dade County,16116
50,3,5,13,85,Georgia,Dawson County,26108
50,3,5,13,87,Georgia,Decatur County,26404
50,3,5,13,89,Georgia,DeKalb County,759297
50,3,5,13,91,Georgia,Dodge County,20605
50,3,5,13,93,Georgia,Dooly County,13390
50,3,5,13,95,Georgia,Dougherty County,87956
50,3,5,13,97,Georgia,Douglas County,146343
50,3,5,13,99,Georgia,Early County,10190
50,3,5,13,101,Georgia,Echols County,4006
50,3,5,13,103,Georgia,Effingham County,64296
50,3,5,13,105,Georgia,Elbert County,19194
50,3,5,13,107,Georgia,Emanuel County,22646
50,3,5,13,109,Georgia,Evans County,10654
50,3,5,13,111,Georgia,Fannin County,26188
50,3,5,13,113,Georgia,Fayette County,114421
50,3,5,13,115,Georgia,Floyd County,98498
50,3,5,13,117,Georgia,Forsyth County,244252
50,3,5,13,119,Georgia,Franklin County,23349
50,3,5,13,121,Georgia,Fulton County,1063937
50,3,5,13,123,Georgia,Gilmer County,31369
50,3,5,13,125,Georgia,Glascock County,2971
50,3,5,13,127,Georgia,Glynn County,85292
50,3,5,13,129,Georgia,Gordon County,57963
50,3,5,13,131,Georgia,Grady County,24633
50,3,5,13,133,Georgia,Greene County,18324
50,3,5,13,135,Georgia,Gwinnett County,936250
50,3,5,13,137,Georgia,Habersham County,45328
50,3,5,13,139,Georgia,Hall County,204441
50,3,5,13,141,Georgia,Hancock County,8457
50,3,5,13,143,Georgia,Haralson County,29792
50,3,5,13,145,Georgia,Harris County,35236
50,3,5,13,147,Georgia,Hart County,26205
50,3,5,13,149,Georgia,Heard County,11923
50,3,5,13,151,Georgia,Henry County,234561
50,3,5,13,153,Georgia,Houston County,157863
50,3,5,13,155,Georgia,Irwin County,9416
50,3,5,13,157,Georgia,Jackson County,72977
50,3,5,13,159,Georgia,Jasper County,14219
50,3,5,13,161,Georgia,Jeff Davis County,15115
50,3,5,13,163,Georgia,Jefferson County,15362
50,3,5,13,165,Georgia,Jenkins County,8676
50,3,5,13,167,Georgia,Johnson County,9643
50,3,5,13,169,Georgia,Jones County,28735
50,3,5,13,171,Georgia,Lamar County,19077
50,3,5,13,173,Georgia,Lanier County,10423
50,3,5,13,175,Georgia,Laurens County,47546
50,3,5,13,177,Georgia,Lee County,29992
50,3,5,13,179,Georgia,Liberty County,61435
50,3,5,13,181,Georgia,Lincoln County,7921
50,3,5,13,183,Georgia,Long County,19559
50,3,5,13,185,Georgia,Lowndes County,117406
50,3,5,13,187,Georgia,Lumpkin County,33610
50,3,5,13,189,Georgia,McDuffie County,21312
50,3,5,13,191,Georgia,McIntosh County,14378
50,3,5,13,193,Georgia,Macon County,12947
50,3,5,13,195,Georgia,Madison County,29880
50,3,5,13,197,Georgia,Marion County,8359
50,3,5,13,199,Georgia,Meriwether County,21167
50,3,5,13,201,Georgia,Miller County,5718
50,3,5,13,205,Georgia,Mitchell County,21863
50,3,5,13,207,Georgia,Monroe County,27578
50,3,5,13,209,Georgia,Montgomery County,9172
50,3,5,13,211,Georgia,Morgan County,19276
50,3,5,13,213,Georgia,Murray County,40096
50,3,5,13,215,Georgia,Muscogee County,195769
50,3,5,13,217,Georgia,Newton County,111744
50,3,5,13,219,Georgia,Oconee County,40280
50,3,5,13,221,Georgia,Oglethorpe County,15259
50,3,5,13,223,Georgia,Paulding County,168667
50,3,5,13,225,Georgia,Peach County,27546
50,3,5,13,227,Georgia,Pickens County,32591
50,3,5,13,229,Georgia,Pierce County,19465
50,3,5,13,231,Georgia,Pike County,18962
50,3,5,13,233,Georgia,Polk County,42613
50,3,5,13,235,Georgia,Pulaski County,11137
50,3,5,13,237,Georgia,Putnam County,22119
50,3,5,13,239,Georgia,Quitman County,2299
50,3,5,13,241,Georgia,Rabun County,17137
50,3,5,13,243,Georgia,Randolph County,6778
50,3,5,13,245,Georgia,Richmond County,202518
50,3,5,13,247,Georgia,Rockdale County,90896
50,3,5,13,249,Georgia,Schley County,5257
50,3,5,13,251,Georgia,Screven County,13966
50,3,5,13,253,Georgia,Seminole County,8090
50,3,5,13,255,Georgia,Spalding County,66703
50,3,5,13,257,Georgia,Stephens County,25925
50,3,5,13,259,Georgia,Stewart County,6621
50,3,5,13,261,Georgia,Sumter County,29524
50,3,5,13,263,Georgia,Talbot County,6195
50,3,5,13,265,Georgia,Taliaferro County,1537
50,3,5,13,267,Georgia,Tattnall County,25286
50,3,5,13,269,Georgia,Taylor County,8020
50,3,5,13,271,Georgia,Telfair County,15860
50,3,5,13,273,Georgia,Terrell County,8531
50,3,5,13,275,Georgia,Thomas County,44451
50,3,5,13,277,Georgia,Tift County,40644
50,3,5,13,279,Georgia,Toombs County,26830
50,3,5,13,281,Georgia,Towns County,12037
50,3,5,13,283,Georgia,Treutlen County,6901
50,3,5,13,285,Georgia,Troup County,69922
50,3,5,13,287,Georgia,Turner County,7985
50,3,5,13,289,Georgia,Twiggs County,8120
50,3,5,13,291,Georgia,Union County,24511
50,3,5,13,293,Georgia,Upson County,26320
50,3,5,13,295,Georgia,Walker County,69761
50,3,5,13,297,Georgia,Walton County,94593
50,3,5,13,299,Georgia,Ware County,35734
50,3,5,13,301,Georgia,Warren County,5254
50,3,5,13,303,Georgia,Washington County,20374
50,3,5,13,305,Georgia,Wayne County,29927
50,3,5,13,307,Georgia,Webster County,2607
50,3,5,13,309,Georgia,Wheeler County,7855
50,3,5,13,311,Georgia,White County,30798
50,3,5,13,313,Georgia,Whitfield County,104628
50,3,5,13,315,Georgia,Wilcox County,8635
50,3,5,13,317,Georgia,Wilkes County,9777
50,3,5,13,319,Georgia,Wilkinson County,8954
50,3,5,13,321,Georgia,Worth County,20247
40,4,9,15,0,Hawaii,Hawaii,1415872
50,4,9,15,1,Hawaii,Hawaii County,201513
50,4,9,15,3,Hawaii,Honolulu County,974563
50,4,9,15,5,Hawaii,Kalawao County,86
50,4,9,15,7,Hawaii,Kauai County,72293
50,4,9,15,9,Hawaii,Maui County,167417
40,4,8,16,0,Idaho,Idaho,1787065
50,4,8,16,1,Idaho,Ada County,481587
50,4,8,16,3,Idaho,Adams County,4294
50,4,8,16,5,Idaho,Bannock County,87808
50,4,8,16,7,Idaho,Bear Lake County,6125
50,4,8,16,9,Idaho,Benewah County,9298
50,4,8,16,11,Idaho,Bingham County,46811
50,4,8,16,13,Idaho,Blaine County,23021
50,4,8,16,15,Idaho,Boise County,7831
50,4,8,16,17,Idaho,Bonner County,45739
50,4,8,16,19,Idaho,Bonneville County,119062
50,4,8,16,21,Idaho,Boundary County,12245
50,4,8,16,23,Idaho,Butte County,2597
50,4,8,16,25,Idaho,Camas County,1106
50,4,8,16,27,Idaho,Canyon County,229849
50,4,8,16,29,Idaho,Caribou County,7155
